artist,title,cleaned_lyrics,mood
AR Rahman,Chinnamma Chilakkamma,chinnamma chilakkamma choodu choodu chhodu seetamma bujjamma aadu aadu aadu chinnamma chilakkamma choodu choodu chhodu seetamma bujjamma aadu aadu aadu rabba rabba chinnamma chilakkamma choodu choodu chhodu seetamma bujjamma aadu aadu aadu 2 bujjamma poovamma tulasamma kanakamma bujjamma poovamma tulasamma kanakamma chinnamma chilakkamma chinnamma chilakkamma rabba tithili dabochili zindagi khayal tithili dabochili zindagi khayal rangat mutti aa zindagi khayal hansta chaman shikaven shikayaton daaman gawafon chinnamma chilakkamma ra ra ra ra ra ra seetamma bujjamma ra ra ra ra ra ra 2 bujjamma poovamma tulasamma kanakamma bujjamma poovamma tulasamma kanakamma chinnamma chilakkamma ra ra ra ra ra ra chinnamma chilakkamma ra ra ra ra ra ra bhale bhale bhale bhale istava bhale bhale bhale bhale istava rabba rabba galiyan rangeen rangeen mehfil rangeen rangeen raste afsaane umeeden rangeen rangeen deepak rangeen rangeen umeeden deepak umeeden parwaane zindagi khayal hansta chaman shikaven shikayaton daaman gawafon chinnamma chilakkamma ra ra ra ra ra ra seetamma bujjamma ra ra ra ra ra ra bujjamma poovamma tulasamma kanakamma biddamma raavammma biddamma raavammma kadamon rangeen rangeen baandhli rangeen rangeen siskiyaan saari yaadon pyaasi aankhon rangeen rangeen bhar daali rangeen rangeen kwaayish nazdein yaadon zindagi khayal hansta chaman shikaven shikayaton daaman gawafon tithili dabochili zindagi khayal tithili dabochili zindagi khayal rangat mutti aa zindagi khayal hansta chaman shikaven shikayaton daaman gamon chinnamma chilakkamma ra ra ra ra ra ra seetamma bujjamma ra ra ra ra ra ra 2 bujjamma poovamma tulasamma kanakamma bujjamma poovamma tulasamma kanakamma chinnamma chilakkamma ra ra ra ra ra ra chinnamma chilakkamma ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra rayou likeembed,
AR Rahman,Kabhi Neem Neem,neem neem shahad shahad naram naram sakht mora piya mora piya mora piya nazron teer basa pyar chala dil paar lajja mare jiya bai raagi man saheli seene quaid jee preet raakhon laaj rab rushwa duniya hasi lajja marer rer jiya shondha laali mukh chamkaye sondhi sondhi khushboo man behkaye zulfon raina phir chaaye chaand sitaren dhenge saarey lajja mare jiyayou likeembed,
AR Rahman,Maa Tujhe Salaam,vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vaha dakha laya ha bha tara jasa kai naha ha 80 naha 100 dana danaya ghama ha naha tara jasa kai naha ma bha basa tara yada mara satha majhaka ta.dapata ralata sabasa payara tara sarata payara ha basa tara payara ha ma tajha salama ma tajha salama amama tajha salama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama likejaha dakha vaha ma tara ha davana ma jhama nacha gau tara payara tarana ma chada naha saraja naha danaya dalata naha basa lataga tara payara khazana ika nazara jaba tara hata ha payara danaya taba ta mara chamaka damaka mahaka ra tara chahara saraja jasa chada thada ha payara ma vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama tara pasa ha ma ha apana baha khala da zara majhaka gala laga la majhaka phara va payara da ta ha jadaga ha ta ha mara mahababata ha tara ha para ma jananata ha ta ha dala ta jana amama ma tajha salama ma tajha salama amama tajha salama ma tajha salama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama vada matarama,
AR Rahman,Kannukkul Kannai,kannukkul kannai utri kondey illai illaiyendrayeh kallam undrai ullai vaithu paarvai thanthu sendrayeh kaadhal kondu naan peysa katthi thooki nee veesa pakkam vanthu thoottu pesum kanavugal kandaen innum sattrey aragey vanthu mutthamum thanthaen ithanai narangum kaathal illai yenbathu sariya aanai naanum pennai neeyum irupathu pizhaiya nanbanillai naan vaanin nila nanbannillai nee yen uyirin vizha nanbanillai naan vaanin nila nanbannillai nee yen uyirin vizha kannukkul kannai utri kondey illai illaiyendrayeh kallam undrai ulley vaithu paarvai thanthu sendrayeh likekaadhal kondu naan peysa katthi thooki nee veesa pakkam vanthu thoottu pesum kanavugal kandaen innum sattrey aragey vanthu mutthamum thanthaen neeyumnaanum oreykulley oreykodu neeyumnaanum vazhapoghum anthaidam oreyveedu kaathal yendral kaayamthaan anbae ododi vanthu yen kannai paarthu kaadhalthaan yendru solli yen kaayam maatru anbae ododi vanthu yen kannai paarthu kaadhalthaan yendru solli yen kaayam maatru kannukkul kannai utri kondey illai illaiyendrayeh kallam undrai ullai vaithu paarvai thanthu sendrayeh kaadhal kondu naan peysa katthi thooki nee veesa pakkam vanthu thoottu pesum kanavugal kandaen innum sattrey aragey vanthu mutthamum thanthaen ithanai narangum kaathal illai yenbathu sariya aanai naanum pennai neeyum irupathu pizhaiya nanbanillai naan vaanin nila nanbannillai nee yen uyirin vizha nanbanillai naan vaanin nila nanbannillai nee yen uyirin vizhauyirin vizhaa,
AR Rahman,Tere Bina (From ”Guru”),damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana tara basavadabasavada rataya sajana tara basavadabasavada rataya sajana ha ra va ra kata ra kata kata tara basavadabasavada rataya sajana tara basavadabasavada rataya sajana ha damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana ga ga ra pa ma ga ga ra ra ga ra ga ma ga ma pa ma ga ra ra ra dha pa ma ga pa ma ga ga ga ma pa dha pa ga ma ra ga pa ra pa ma ga pa pa ra pa ma ga ma pa dha dha dha pa ra ga ma pa ga ma pa chakara mara satana pakara savana aega ta pachaga ra phakaphaka basavada rataya kata ra kata kata aba tara sajana sajana kata kata kata kata tara tara basavadabasavada rataya sajana ha damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana tara tara chada sana khata ra palapala dhala udava jhatha ra tara sana patala tara saga kakara papala aja kata rataya damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana tara basavadabasavada rataya sajana tara basavadabasavada rataya sajana ha ra ra kata ra kata kata damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana damadara damadara masatamasata dara damadara damadara masatamasata dara damadara damadama hamadama tara kaya jana,
AR Rahman,Margazhi Thingal Allava,maargazhith thingal madhi niraindha nannaalaal neeraadap poadhuveer poadhuminoa naerizhaiyeer seermalgum aayppaadi selvach chirumeerkaal koorvael kodunthozhilan nandhagoapan kumaran aeraandha kanni yasoadhai ilanjingam maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa orumurai unadhu thirumugam paarththaal vidai perum uyirallavaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa orumurai unadhu thirumugam paarththaal vidai perum uyirallavaa orumurai unadhu thirumugam paarththaal vidai perum uyirallavaa varuvaay thalaivaa vaazhvae verum kanavaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa idhayam idhayam eriginradhae irangiya kanneer anaikkinradhae ullangaiyil ozhugum neerpoal ennuyirum karaivadhenna iruvarum oru murai kaanboamaa illai nee mattum ennudal kaanbaayaa kalaiyenra joathiyil kaadhalai erippadhu sariyaa pizhaiyaa vidai nee sollayyaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa orumurai unadhu thirumugam paarththaal vidai perum uyirallavaa orumurai unadhu thirumugam paarththaal vidai perum uyirallavaa varuvaay thalaivaa vaazhvae verum kanavaa soodith thandha sudarkkodiyae soagaththai niruththividu naalai varum maalaiyenru nambikkai valarththuvidu nambikkai valarththuvidu nam kaadhal joathi kalaiyum joathi kalaimagal magalae vaa vaa aaaaaa kaadhal joathi kalaiyum joathiaaaaaa joathi eppadi joathiyai erikkum joathi eppadi joathiyai erikkumvaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaa maargazhith thingalallavaa madhikonjum naalallavaa idhu kannan varum pozhudhallavaaembed,
AR Rahman,Varaaga nathi,singer shankar mahadevan kannil varum kaatchi ellaam kanmaniyae uruthum kaanaatha uruvam kannukkulla inikkum 2 varaaga nathikkarai oaram orae oru paarvai paarthaen puraavae nillunu sonnaen kanaavaay oadi maranjae 2 kannil varum kaatchi ellaam kanmaniyae uruthum kaanaatha uruvam kannukkulla inikkum 2 kannu thakku thakku thakkunguthu oaoaoa ulla thikku thikku thikkunguthu oaoaoa nenju jallu jallu jallunguthu oaoaoa sollu sollu sollu sollunguthu varaaga nathikkarai panjavarnakkili nee parantha pinnaalum anju varnam nenjil irukku 2 paranthuvanthu mmmmm virunthu kodu mmmmm manasukkulla chadugudu chadugudu mayakkuthukku marunthonnu kudu kudu oaoaoa kaavaerikkaraiyil maramaayirunthaal vaerukku yøagamadi èn kai rendum thaavaniyaanaal kaathal pazhukkumadi kannu thakku thakku nee ènnak kadanthu pøagayilae nizhala pidichukittaen 2 nizhalukkulla mmmmm kudiyirukkaen mmmmm odambavittu usir mattum thalli nikka kizhinja nenja èthakkøndu naanum thaikka oaøaøa otha vizhippaarvai oøduruva paarthu thaappaa therichiduchu thaappaa therichiduchu kannu thakku thakkuyou likeembed,
AR Rahman,Yeh Jo Des Hai Tera,dasa ha tara savadasa ha tara tajha ha pakara va badhana ha kabha tata naha sakata dasa ha tara savadasa ha tara tajha ha pakara va badhana ha kabha tata naha sakata matata ha kashaba ta kasa bhalaega ta chaha jae ta lata aega nainai ma dabadaba aha ma khaekhae dala tara kai kahaga dasa ha tara savadasa ha tara tajha ha pakara va badhana ha kabha tata naha sakata tajhasa jadaga ha saba ta pa laya aba ha kaya kama ta sakha ha barasa para dara ta ha apana ghara lata chala ta aba davana kai ta tajha apana avaja da tajha balana vaha dasa dasa ha tara savadasa ha tara tajha ha pakara va badhana ha kabha tata naha sakata pala ha vaha jasama ha chapa para eka sada jadaga ta pacha rasata ma ae ha isa taraha da ta ha ta ha sajhae ta ha ta ha aba batae jae ta kasa dasha ma jae vaha dasa dasa ha tara savadasa ha tara tajha ha pakara va badhana ha kabha tata naha sakata,
AR Rahman,Dola Dola,imtihan pyaar nateeja imtihan pyaar nateeja imtihan pyaar nateeja imtihan pyaar nateeja yakeen dil naam kagaz dil aakhein haara saatch saatch dilbar tan mann vaara dola dola dola dola mann dola dola dola dola dola dola dola mann dola dola dola aaa aaa gori gori kalayi choo loon zara choodiyoon dhun chedoon zara likegori gori kalayi choo loon zara choodiyoon dhun chedoon zara pal chua zara zara dil mazaa zara roop sharaab aakhon pi te saachi sharab zindagi yoon beet sanam milney jeeney dam imtihan pyaar nateeja imtihan pyaar nateeja dola dola dola dola mann dola dola dola dola dola dola dola mann dola dola dola roop tumse khila khila khushiya tumse silsila rab maangi dua dua duaon sila sila abh pyaar barsaat dil raat chahein haalat pyaar yoon mohabbat phooley phaley kaarvan yoon chala chaley mmm mmm mmm mmm aaa aaa imtihan pyaar nateeja imtihan pyaar nateeja dola dola dola dola mann dola dola dola dola dola dola dola mann dola dola dola imtihan pyaar nateeja imtihan pyaar nateeja dola dola dola dola mann dola dola dola dola dola dola dola mann dola dola dolaembed,
AR Rahman,Raanjhanaa,ajaaja dala gava dakha kai jagaga phara kasamata sana jagaga phara kasamata sana aba taka sai haa chara ora shahanai shara ta mara ora chala nakala chadha parama lara dala chara mara bhara aba makha dakhala rajhana haa ma tara kana tara mara ranaka tamaha mara kana tara mara tara ha charasa phara kana tara mara kana tara mara haa chara ora shahanai shara ta mara ora aba chala nakala chadha parama lara dala chara mara bhara aba makha dakhala tana tharakatharaka bahakabahaka tara kahakakahaka khada mara dala jana kayanata tara dala khabara basa majhaka tana tharakatharaka bahakabahaka tara kahakakahaka khada mara dala jana kayanata tara dala khabara basa majhaka ana payara lana ana thada payara jatana rajhana haa ma tara kana tara mara kana tara mara raga bakharabakhara saba nakharanakhara jae jadharajadhara nana majha khada pa naja haa pagala aja apana ha basa ha ma raga bakharabakhara saba nakharanakhara jae jadharajadhara nana majha khada pa naja haa pagala aja apana ha basa ha ma ana majha basa lana ana hasa lana haa chara ora shahanai shara ta mara ora chala nakala chadha parama lara dala chara mara bhara aba makha dakhala rajhana haa ma tara kana tara mara ranaka tamaha mara kana tara mara tara ha charasa phara kana tara mara haa chara ora shahanai shara ta mara ora chala nakala chadha parama lara dala chara mara bhara aba makha dakhala,
AR Rahman,Dheeme Dheeme,dhamadhama gau dharadhara gau halahala gau tara lae paya dhamadhama gau dhamadhama gau dharadhara gau halahala gau tara lae paya ganagana ma gata jau chanachana payala chanakau sanasana kaba daharau paya paya paya galashana mahakamahaka bahakabahaka aura tana dahakadahaka kaya ha paya halata ha tana ragata ha tara mahababata ha paya paya paya ganagana ma gata jau chanachana payala chanakau sanasana kaba daharau paya paya paya likepayapaya zadaga ma ta ta dhapa ma mala saya ta jaga nasaba mara anahana hana dhala gai ha sana qaraba tara payara majha tana chaa ha rapa sanahara taba haa ha aura kaya tajha ma paya tara nagaha ma ha tara ha baha ma ha kavaba ma ha paya paya paya ganagana ma gata jau chanachana payala chanakau sanasana kaba daharau paya paya paya payapaya kasha pai ha jhama rata ai ha badala rata va kabha dala davata laga jhaka ha jasa aga tata va kabha katana ha matha katana sahana tana sanai ha kahana ma kha gai ha gai akha ma tara chamaka rata ma jagana damaka mata gae nashana gama paya paya paya ganagana ma gata jau chanachana payala chanakau sanasana kaba daharau paya paya paya,
AR Rahman,Saadda Haq,duniya kadam insaan galat samaj kahoon galat galat hoon phir phir marzi jeene sabko arzi doon matlab sabka mujhpe mujhse zyada haq saadda haq aithe saadda haq aithe saadda haq aithe hey gadaaron udhaaron jeenay aadat gott dum besaleeqa gali haya sharam mann ras jeenay harjaana duniya dushman begaana aag lagaana mann mann mann jeena marr jaana saadda haq aithe ecofriendly nature rakshak hoon nature rivaazon samaajhon kyon kaate baante mujhse sach sabak sikhaaye sach sunn paaye sach niyam kanoon bataaye darr pyaar waah saali saadda haq aithe aithe aithe saadda haq aithe rakhembed,
Arijit Singh,Satranga,ohohoh ohohoh adha tara ishaqa adha mara ha para chadarama tara tara eka tara mara baqa adhara asama tara saga laga badha papala pa dhaga sarama dhara bahata ha nazara bacha badaraga ma sataraga ha ishaqa ra jaga ma aura gaga ha ishaqa ra badaraga ma sataraga ha ishaqa ra jaga ma aura gaga ha ishaqa ra ohohoh ohohoh ohohoh ohohoh ohohoh ohohoh ohohoh ohohoh  matha laga la hatha cha ma para tara ha la ma tana pa zakama bara tara ਰਕਣ ਨਈ ਤ ਹਣ ਰਸਣ ਨਈ ਮ ਤਰ ਨਈ ਰਹ ਤ ਨ ਖ਼ਦ ਦ ਵ ਮ danaya ta ha ha mara para ana aba ana ਮ ਨਈ ਆਨ ਸ਼ਹਰ ਤਰ phara saga laga rakhata va hamaka jala va vada jhatha vada la ta qasama laga ragaraga ma malaga ha ishaqa ra kaya laha ma ha raga ha ishaqa ra ha badaraga ma sataraga ha ishaqa ra jaga ma aura gaga ha ishaqa ra ta mara yada pana ma aja baha da tara bhaga akha la laba laga ma samadara parada ha ishaqa ra matama aura zada ha ishaqa ra ha badaraga ma sataraga ha ishaqa ra jaga ma aura gaga ha ishaqa ra badaraga ma sataraga ha ishaqa ra jaga ma aura gaga ha ishaqa ra,
Arijit Singh,Chal Wahan Jaate Hain,asama para eka ha jhathasacha vaha qayada ha naha rashana ma vaha alaga nara ha sae jasama aga ha ha ha chala vaha ha chala vaha ha payara karana chala hama vaha ha chala vaha ha chala vaha ha payara karana chala hama vaha ha sana tama mara laga jao darata ha kaya zara pasa ta ao sana tama mara laga jao darata ha kaya zara pasa ta ao dhana mara dha.dakana sana chala vaha ha chala vaha ha payara karana chala hama vaha ha chala vaha ha chala vaha ha payara karana chala hama vaha ha ha chala ha ha ha  kai sabaha vaha rata mala u.da vaha chala ao tamahama chala kai sabaha vaha rata mala u.da vaha chala ao tamahama chala pakha laya ha ma u.da chala chala vaha ha chala vaha ha payara karana chala hama vaha ha chala vaha ha chala vaha ha payara karana chala hama vaha ha,
Arijit Singh,Humdard,paladapala ha kaya ha zadaga isa payara ha sadaya kafa naha ta kada maga la mahalata ma eka rahana ha basa aba dara tajha jana naha ta mara hamadarada ha ta mara hamadarada ha sahana hara darada ha ta mara hamadarada ha tara masakarahata ha taqata mara majha inaha umamada mala chaha kai satama inama ha ha sada hafazata mara zadagana ba.da kabasarata jananata aba aura kaya haga ta mara hamadarada ha ta mara hamadarada ha sahana hara darada ha ta mara hamadarada ha tara dha.dakana ha zadaga mara kavahasha tara aba daae mara katana anakha badhana ha taramara jana eka lataga tara pasa ma ha vada ha mara mara bha jau  ta mara hamadarada ha ta mara hamadarada ha sahana hara darada ha ta mara hamadarada ha hamadarada ha hamadarada ha hamadarada ha hamadarada ha,
Arijit Singh,Love Me Thoda Aur,shayara laphaza laka tha.da udhara balana chahata ha dala tamaka yara ha ha ha halaka kamara kai ha dala pa apana zara love tonightwhen stars shining bright love hand hand love time promise youll mine love side ill fine tara payara matha kashaba ma laka satha ma masakarata nada khavaba malata ha ma ta rata ma ada ha naya ada ta mala kabha kaya khada pa itana gara love tonight stars shining bright love hand hand love time promise youll mine love side ill fine  tama ha ha lagata ha jasa aba tama ha ta ha hara gha.da ha malata tamasa ha jatana ma utana ha malana vajaha ha baढ़ malana kashasha payara kavahasha hata tajha dakha ha sasa karata shara love tonight stars shining bright love hand hand love time promise youll mine love side ill fineembed,
